AREA,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
Naga Mani Mizo Tripura,2001,1.5,46.9,38.8,83.6,313.8,478,322.6,263,269,266.4,65.4,0.2,2149
Naga Mani Mizo Tripura,2002,18.6,3.9,62.7,143.8,438.7,351.6,462.2,358.4,225.7,98.9,71.9,6,2242.3
Naga Mani Mizo Tripura,2003,3.8,11.5,78,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2
Naga Mani Mizo Tripura,2004,4.8,2.7,11,341.5,211,449.2,558.6,284.3,351,132.7,6.4,0.5,2353.7
Naga Mani Mizo Tripura,2005,6.4,15,118.6,98.1,237,212.3,301.5,334.8,292.6,194.3,15.6,10.5,1836.7
Naga Mani Mizo Tripura,2006,0.6,12.4,5.5,111.1,382.2,445.6,335,241.6,231.1,90.4,13,3.7,1872
Naga Mani Mizo Tripura,2007,7.9,54.7,28.7,220.4,276.7,446.3,430,373.8,426.6,180.5,82.6,10.1,2538.2
Naga Mani Mizo Tripura,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9
Naga Mani Mizo Tripura,2009,0,3.2,27.5,93.1,209.5,271.9,295.8,380.9,271.3,158.2,26.1,0.2,1737.7
Naga Mani Mizo Tripura,2010,1,7.9,85.8,161.5,294,411.6,367.5,393.2,309.8,220.2,9.2,33.5,2295.2
Naga Mani Mizo Tripura,2011,12.6,3.6,51.4,81.1,334.9,374.2,313.3,367.6,258.3,92.6,2.4,0.2,1892.1
Naga Mani Mizo Tripura,2012,24.5,10.2,20.3,243.5,163.5,396.2,280.1,342.7,248.7,160.9,32,0.4,1922.9
Naga Mani Mizo Tripura,2013,0.2,5.7,19.7,60.3,348.9,206.6,255.9,291.3,241.4,125.6,0.3,1.2,1557.2
Naga Mani Mizo Tripura,2014,1.2,21,25.4,49.6,192.5,268.3,295.7,372.3,300.9,69.6,3.3,0.1,1599.9
Naga Mani Mizo Tripura,2015,14.4,14.2,21.6,253.5,198.3,283.9,413.6,334.2,255.9,118.7,3.9,10,1922.4
Naga Mani Mizo Tripura,2016,8.5,33.5,57.6,135.4,285.7,287.8,326.2,319,296,114.7,90.3,1.7,1956.4
Naga Mani Mizo Tripura,2017,0.8,11.9,125.3,277.6,196.7,502.7,431.5,543.3,352.2,287.6,7.6,68.1,2805.4
Sikkim & West Bengal,1961,11.3,57.35,13.2,26.45,185.2,361.65,310.15,397.4,316.2,114.25,1.45,2.75,1797.3
Sikkim & West Bengal,1962,20.9,17.4,10.2,55.85,199.5,361.35,378.85,436.25,256.55,109.2,0.2,1.35,1847.65
Sikkim & West Bengal,1963,1.25,1.55,18.95,82.75,213.6,334.1,476.85,389.5,269.3,142,15.6,1.75,1947.1
Sikkim & West Bengal,1964,1.35,6.15,13.7,92.65,134.7,374.7,681.65,328.45,353.35,137.5,5.7,0.05,2129.95
Sikkim & West Bengal,1965,0.25,27.95,47.35,51.15,138.85,336.1,493.6,558.6,283,59.8,16.5,0.2,2013.2
Sikkim & West Bengal,1966,31.3,6,4.05,34.9,137.55,291.75,455.1,459.7,272.25,92.9,26.5,5.05,1817
Sikkim & West Bengal,1967,27.4,1.7,71.85,75.3,133.35,429.55,574.7,321.45,367.8,90.5,4.6,6.25,2104.45
Sikkim & West Bengal,1968,16,6.15,21,51.7,136.4,507.75,622.9,533.2,315,215.1,62.55,0.55,2488.25
Sikkim & West Bengal,1969,8.1,3.95,33,78.85,181.15,322.3,413.35,433.1,366.05,45.85,28.65,0.1,1914.45
Sikkim & West Bengal,1970,14.4,14.25,19.2,89.65,113.1,439.9,508.1,322.6,516.7,127.85,9.55,0,2175.4
Sikkim & West Bengal,1971,29.5,17.75,33.9,207,183.3,508.95,536,557.7,314.1,246.1,28.1,0.95,2663.3
Sikkim & West Bengal,1972,6.1,42.35,28.1,75.35,156.3,291.55,439.3,439.15,314.8,73.25,7.2,0.45,1873.9
Sikkim & West Bengal,1973,7.55,22.4,54.2,54.45,229.25,442,365.7,379.85,437.85,243.95,18.75,13.9,2269.9
Sikkim & West Bengal,1974,11.35,1.25,88.75,120.3,216.75,302.25,632.65,495.4,371.75,157.65,3.8,4.15,2406.15
Sikkim & West Bengal,1975,15.15,24.3,13.1,60.9,158.45,324.9,586.55,297.45,401,158.1,21.8,3.3,2064.9
Sikkim & West Bengal,1976,4.4,41.9,24,80.15,218.3,399.05,414.25,475.65,242.75,82.6,33.35,0.9,2017.25
Sikkim & West Bengal,1977,9.15,20.1,37.45,167.75,242.25,437.7,476.9,478.6,243.65,175.15,54.4,30.4,2373.55
Sikkim & West Bengal,1978,8.05,19.55,49.9,93.25,214.8,384.25,409.65,311.55,484.15,105.85,35.7,8.6,2125.15
Sikkim & West Bengal,1979,12.05,27.05,11.75,64.3,82.15,272.3,519.05,331,297,167.25,21.6,29.25,1834.8
Sikkim & West Bengal,1980,13.55,33.7,69.1,76.1,205,394.75,588.8,467.9,329.25,154.9,0.45,1.2,2334.8
Sikkim & West Bengal,1981,31.25,43.45,71.3,148.2,262.3,395,625.4,434.3,351.6,24.85,6.5,45.05,2439.15
Sikkim & West Bengal,1982,1.3,22.85,67.1,98.25,105.8,347.5,487,307.2,221.35,41.65,18.95,5.3,1724.35
Sikkim & West Bengal,1983,17.9,48.05,41.15,65.95,233.9,373.4,483,330.5,391.6,146.35,2.15,17.2,2151.2
Sikkim & West Bengal,1984,24.2,6.95,21.6,86.95,221.35,535.85,534.95,403.5,300.95,145.45,2.55,5.75,2290.05
Sikkim & West Bengal,1985,6.55,26.25,26,46.8,229.1,406.55,596.85,356.65,333.15,174.55,9.6,13.65,2225.65
Sikkim & West Bengal,1986,5.45,6.05,7.5,85.45,149.1,332.15,429.4,272.2,508.05,208.3,60.95,13.5,2078.2
Sikkim & West Bengal,1987,2.3,21.2,49.35,114.65,119.85,298.95,609.65,654.8,396.45,92.2,24.65,4.45,2388.5
Sikkim & West Bengal,1988,4.25,23.75,62.35,70.9,189.05,406.85,565.8,641.55,326.85,88.2,28.95,3,2411.45
Sikkim & West Bengal,1989,10.7,23.25,25.95,31.75,266,434.75,522.15,349.6,438.9,102.2,17.2,17.95,2240.45
Sikkim & West Bengal,1990,3,86.05,99.55,118.8,252.9,411.45,667.15,576.45,370.65,144.6,24.15,8.6,2763.3
Sikkim & West Bengal,1991,34.65,17.8,43.75,68.6,174.9,474.4,486.9,416.1,469.35,96.7,8.65,48.95,2340.75
Sikkim & West Bengal,1992,12,48.1,13.05,54.5,190.2,284,571.95,356.05,251.5,95.85,4.7,4.85,1886.7
Sikkim & West Bengal,1993,18.95,19.5,49.8,107.75,218.35,389.05,501.95,439.65,386.8,161.5,33.3,1.2,2327.8
Sikkim & West Bengal,1994,36.7,51.9,60.7,95.15,170.65,349.05,391.7,345.25,234.1,83.6,9.05,1.1,1829.05
Sikkim & West Bengal,1995,19.05,35.6,29.65,47.15,276.25,522.2,588.2,476.1,525,93.05,124.55,10.1,2746.9
Sikkim & West Bengal,1996,20.95,23.7,34.95,62.1,234.6,335.3,557.45,508.55,240.7,131.6,2.25,0,2152.15
Sikkim & West Bengal,1997,18.8,27.45,60.3,110.65,132.55,416.45,462.7,433.15,343.95,34.55,23.4,40.7,2104.55
Sikkim & West Bengal,1998,33.25,34,126.95,103.55,170.65,403.65,574.9,563.05,387.6,200.25,45.1,1.05,2643.9
Sikkim & West Bengal,1999,4.4,3.45,9.75,83.25,276.65,409.65,618.45,563.5,435.95,220.65,12.2,2.25,2640.15
Sikkim & West Bengal,2000,10.1,47.05,29.45,119.55,270.75,427.6,457.9,338.25,447.1,79.55,12.1,0.65,2240.05
Sikkim & West Bengal,2001,2.15,11.2,41.5,92.1,261.5,428.2,334.15,336.6,320.4,223.2,22.7,2.95,2076.6
Sikkim & West Bengal,2002,28.2,5.75,61.1,157.25,147.9,377.45,512.45,347.95,333.25,73.6,29.8,5.45,2080.15
Sikkim & West Bengal,2003,8.75,45.45,80.05,103.85,146.8,398.55,478.2,296.65,238.2,282.25,12.65,18.45,2110
Sikkim & West Bengal,2004,11.6,6.55,27.7,113.15,180.2,388.5,495.1,373.15,329.5,209.55,4.5,2.6,2142.05
Sikkim & West Bengal,2005,23.15,16.4,107.45,98.65,168.2,323.3,529.4,395.6,225.6,311.4,4.4,2.7,2206.3
Sikkim & West Bengal,2006,0.75,10,25.2,89.9,195.65,333.6,478.4,307.65,418.85,84.05,13.1,4.1,1961.3
Sikkim & West Bengal,2007,3.5,68.65,42.95,99.4,156.9,355.7,648.2,370.2,459.25,67.65,16.7,1,2290.15
Sikkim & West Bengal,2008,41.3,17.25,45.65,92.3,132.9,470.5,498.05,444.25,282,85.1,8.45,4.85,2122.55
Sikkim & West Bengal,2009,4.2,20.85,36.45,58.9,268.85,210.15,366.85,450.55,234.6,156.2,9.25,2.95,1819.8
Sikkim & West Bengal,2010,2.9,14.95,42.8,96.25,231.7,373.7,394.85,326.95,250.35,81.2,7.1,15.95,1838.55
Sikkim & West Bengal,2011,5.5,11.3,55.85,105,190.2,427.15,416.1,456.75,326.1,41.8,14,2.85,2052.6
Sikkim & West Bengal,2012,28,14.6,24.95,108.75,123.3,375.4,499.75,297.05,340.8,91.8,29.75,16,1950.1
Sikkim & West Bengal,2013,2.75,16.8,18.45,80.15,246.2,319.15,425.8,408.85,281,276.5,8.05,1.35,2085.1
Sikkim & West Bengal,2014,0.55,34.4,28.8,24.9,216.5,368.4,341.65,427.95,300.5,44.05,2.7,1.5,1792
Sikkim & West Bengal,2015,14.3,10.25,42.05,118.85,181.1,377.7,513.2,443.6,259.45,43.15,13.05,7.65,2024.45
Sikkim & West Bengal,2016,15.3,22.5,56.8,53.6,172.8,371.75,533.4,313.3,364,112.7,9.6,0.15,2025.9
Sikkim & West Bengal,2017,2.2,2.55,59.9,86.3,166.55,297.15,483.95,521.2,290.75,195.85,12.85,7.5,2126.75
Orissa,1961,15.9,116.2,3.2,15.9,59.7,324.8,406.2,327.9,483.2,178.2,11.3,2.7,1945.3
Orissa,1962,8.3,5.1,19.8,35.9,34.1,192.7,379,263.2,237.3,164,2.5,4.7,1346.5
Orissa,1963,0.2,6.9,9.1,47,90,218.7,310.6,361.9,306.9,204.9,3.9,2,1562
Orissa,1964,1.7,28.3,11.9,33.2,48.8,142.5,372.4,427.9,195.5,84.1,8.2,0,1354.7
Orissa,1965,10.6,17.3,59.1,37.9,37.6,123.1,392.9,187.3,222.9,83.9,1,1,1174.7
Orissa,1966,49.9,3.6,0.9,28,37.9,306.3,340.2,211,155.9,78.9,63.4,10.9,1286.8
Orissa,1967,70.9,0.4,87.7,40.9,25.7,233.3,315.3,340.7,281.8,18.3,1.8,10.7,1427.5
Orissa,1968,33.4,29.7,20.7,26.5,45.7,186.7,311.6,335.4,236.6,191.6,45.5,0.7,1464.1
Orissa,1969,0.7,1,4,27.3,80.7,158.6,432.5,293.5,197.7,41.8,38.9,6.4,1283.2
Orissa,1970,4.6,27.5,47.2,32.3,60.8,307.9,307.8,348.8,205.9,66.9,2.4,0.2,1412.3
Orissa,1971,16.1,23.5,1.9,76.9,82.2,290.8,290.9,411,171.5,229.9,2.1,0,1596.8
Orissa,1972,0,22,2.6,25.9,16.3,133.9,333.9,383.4,282.7,83.1,40.9,0.3,1324.9
Orissa,1973,1.7,5.7,33.4,8.7,67.5,103.2,434.9,380.9,266.5,244.7,13.3,13,1573.5
Orissa,1974,0,1.3,27.4,12.1,44.8,128.9,223.3,306.5,131.7,103,8,0,987
Orissa,1975,1.8,17.7,21.5,18.2,18.4,193.3,279.5,437,251.7,135.1,17.5,0.3,1392
Orissa,1976,0,10.1,10.5,25.9,57.9,108.1,347.8,374.1,172.6,36.8,32.8,2.4,1178.8
Orissa,1977,4.9,5,5.4,50.7,124.9,181.4,355.4,335.7,256.6,61.5,87,9.4,1477.9
Orissa,1978,4,31,45.3,28.7,37.4,183.5,336.2,462.1,199,80.1,21.8,9.8,1439
Orissa,1979,6.7,14.9,3.2,22.7,25.1,198.5,240.2,251.8,171.7,46.5,7.3,7.4,995.9
Orissa,1980,10.8,9.2,41.7,23.2,59.9,325.5,367.6,228.1,302.1,86.6,3,5.2,1462.9
Orissa,1981,25.8,13.6,67.1,45.7,85,189.2,238.3,348.1,257.1,18.8,0.4,6.5,1295.7
Orissa,1982,5.5,32.3,80.1,51.8,38.2,191.4,223.2,466.4,129.8,33.8,6.1,0,1258.5
Orissa,1983,1.9,55,22.1,47.6,67.6,153,273.1,379.5,324.6,100.7,2,5,1432
Orissa,1984,9.3,6.7,3.4,46,34.6,302.6,369.5,422.3,127.3,55.4,0,0.3,1377.6
Orissa,1985,24.2,35,4.7,16.4,52.9,195.4,305.7,460.9,335.2,175.8,1.1,0,1607.3
Orissa,1986,25.8,35.8,12.6,41.9,74.5,291.7,348.7,301.8,183,134.9,92.2,17,1560
Orissa,1987,10.6,3.6,18.4,30.3,55.3,112.3,338.8,190.3,150.2,83.9,102.3,1.7,1097.6
Orissa,1988,0.1,49.4,23.7,55.1,58.9,247.9,286.1,268.6,252.5,63,1.6,0,1306.9
Orissa,1989,0,0.1,12.9,5,81.2,332.5,271.7,369.9,196.1,28.6,0,1.7,1299.7
Orissa,1990,0.4,50,89.8,57.3,178.1,237.2,282.9,371.4,260.7,245.6,130.7,1,1905
Orissa,1991,20,2.8,21.8,29.6,36.2,149.5,458.5,439,181.5,93.5,32.9,7.3,1472.8
Orissa,1992,6.1,16.9,1.7,16.1,66,177.2,394.9,385.1,191.8,63.7,9.9,0,1329.5
Orissa,1993,0,1.3,11.4,56.1,82.2,257.5,328.5,327,287.9,88.7,7.5,0,1448
Orissa,1994,4.1,28.6,6.2,48.1,46.3,299.4,474,463.9,292.6,69.1,12.3,0.1,1744.6
Orissa,1995,50.1,17.6,21.1,23.6,293,112.3,322.6,316.6,202.7,149.7,103.4,1.3,1614
Orissa,1996,14.6,10.1,11.7,28.1,28.6,211.9,264.8,319.4,113.2,49.9,8.4,0.9,1061.8
Orissa,1997,17.9,5.3,31.9,77.8,33,197.6,303.4,479.9,234.6,37,27.4,58.8,1504.5
Orissa,1998,31.5,28.3,52.4,43.4,53.4,176.4,277.6,203.5,277.3,139.6,73.8,0,1357.1
Orissa,1999,0.1,0.7,0.9,3.2,164.8,222.9,270.2,325.9,266.4,215.4,13.9,0,1484.3
Orissa,2000,0.9,33.3,1.1,21.3,74.7,233.7,272.3,273.6,158,26.6,1.6,0.1,1097.2
Orissa,2001,0.4,1.4,32.3,28.7,71,336.1,584.2,380.9,132,86.8,18.7,0,1672.5
Orissa,2002,11.7,0.2,13.1,25.1,67.5,182.4,170.2,371.2,206.5,47.1,7.8,0,1102.8
Orissa,2003,0.1,16.2,21.6,24.7,22.6,178.9,367.5,425.1,264.3,287.4,11,28.8,1648.2
Orissa,2004,6.8,8,6.4,49.2,29.7,216.4,328,346.4,148.1,149.6,1.8,0,1290.4
Orissa,2005,29.4,4,24.3,20.9,44.9,199.4,410.3,201,342.8,206.9,12.4,7.1,1503.4
Orissa,2006,0.2,0,29.9,25,105.6,175.2,454,624.9,254.7,26.4,21,0,1716.9
Orissa,2007,0.7,32.5,8,21,62.8,321,285.1,420.6,401.7,66.4,14,0,1633.8
Orissa,2008,27.5,10.4,17.5,28.2,37.4,343.5,306.4,388.3,355,22.1,2.7,0,1538.9
Orissa,2009,1.9,0.5,2.7,1.1,68.2,87.3,586,286.9,162.5,105.8,27.3,0.1,1330.3
Orissa,2010,8.8,1.2,5.6,7.8,93,146.4,304.9,282.7,236,133,35.6,37.2,1291.9
Orissa,2011,3.7,16.2,4.9,58.2,75.6,210.1,199.6,358.6,398.7,20.2,0.1,0.4,1346.2
Orissa,2012,50.8,3.6,0.9,34.8,21.3,169.6,324.3,417,242.4,66,72.1,3.1,1405.9
Orissa,2013,3.3,7.8,2.1,53.6,57.7,272.6,380,254.9,208.1,391,1.2,0,1632.4
Orissa,2014,0,17.6,25.1,11.7,111.9,92.2,496.2,386.3,281.1,111.8,2.2,0.9,1536.9
Orissa,2015,15.1,3.3,10.5,67.6,32.6,238.6,294.8,264,237,24.7,6.2,15.6,1210.1
Orissa,2016,2.2,16.7,15.2,8.6,74.9,164.2,280.3,320.8,266.2,93.5,10.4,0.5,1253.5
Orissa,2017,1.7,0,29.8,8.7,55.2,209.5,349.7,301.7,192.2,161.1,30,4.8,1344.5
Jharkhand,1961,8.9,84.3,1,4.6,30,298.6,296.3,358.2,317.2,155.3,1.6,4.6,1560.5
Jharkhand,1962,8.2,15,4.3,31.1,26.5,167.4,251.5,265.5,213.5,55.8,0,8.9,1047.7
Jharkhand,1963,2.8,7.8,9.9,23.3,67.7,171.5,301.6,249,241.3,228.6,11.2,0.2,1315
Jharkhand,1964,2.2,12.2,4.7,18.9,53.8,200.4,306.4,262,214.4,71.5,3.9,0,1150.3
Jharkhand,1965,0.8,8.7,26.6,31.3,14.8,113.1,354.6,215.9,206.2,39.2,0.3,0.9,1012.4
Jharkhand,1966,24.7,3.8,0.2,10.5,22.1,233.2,174.1,263.4,87.9,35.8,15.9,8.1,879.8
Jharkhand,1967,8.6,1,39.9,24.2,43.7,71.9,283.5,450.8,268.5,19.8,1.1,12.3,1225.3
Jharkhand,1968,34.4,9.4,5.5,4.7,22,272.6,351.5,420.5,97.2,71.2,0.5,3.7,1293.4
Jharkhand,1969,6.2,4,5,34.7,86.1,130.2,299,337.4,209.4,25.1,20.9,0.1,1158.1
Jharkhand,1970,24.3,16.6,28,8.4,29.7,182.4,300,252.8,380.7,67,1.5,0,1291.5
Jharkhand,1971,43.4,24.3,2.1,95.6,83.5,272.3,503.1,526.1,237.5,104,6.7,0.1,1898.6
Jharkhand,1972,8.6,46.5,0.2,9.1,3.2,75.9,248.5,352.7,175.1,54.4,21.6,0.4,996.1
Jharkhand,1973,10.6,15.2,23.9,7.1,56.4,184.3,224.3,294.6,365.4,245.1,13.7,0.6,1441
Jharkhand,1974,2.6,0.5,24.3,3.3,51.9,64.9,334.9,331.7,235,76.6,0.3,1,1127
Jharkhand,1975,17.2,13.4,26,10.1,30.1,121,477.6,339.2,224.3,102.5,0.1,0,1361.3
Jharkhand,1976,0,23.1,7.2,25.2,58.2,107,297.5,263,394.5,9.3,3.2,3.5,1191.8
Jharkhand,1977,19.2,8.1,3.8,47.9,102.5,281.1,458.3,316.4,184.8,50.3,27.3,21.8,1521.5
Jharkhand,1978,10.5,50.9,45.3,28.4,33.8,283.7,252.8,341.1,376.5,114.3,7,12,1556.1
Jharkhand,1979,22.4,38.7,6.1,19.5,6.1,129.1,286,174.9,134.2,36.1,18.7,11,882.8
Jharkhand,1980,13.6,14.9,37.1,21,40,273.7,350.7,281.2,232.1,73.8,0,2.3,1340.6
Jharkhand,1981,40.7,33.5,20.1,40.9,94.9,143.3,355.3,226.4,189.5,6.1,3.1,13.4,1167.2
Jharkhand,1982,8.4,23.6,77.3,30.9,33.4,183.9,180.8,358.7,118.1,52.7,15.7,1.8,1085.3
Jharkhand,1983,4.3,33.1,9.9,44.4,83.3,131.8,280,240.6,308.8,110.7,0.2,14.7,1261.7
Jharkhand,1984,33.4,26.2,1.6,14.1,31,479.6,350.4,387.3,155.8,50.2,0.1,0.1,1529.9
Jharkhand,1985,19.1,9.1,1.6,8.8,48.2,131.2,338,312.6,216.6,153.7,0.5,0.9,1240.3
Jharkhand,1986,6.9,21.2,3.8,25,74.8,253,352.2,212.9,188.5,128.2,31.1,37.9,1335.6
Jharkhand,1987,5.9,10.1,10.9,30.3,44.9,93.1,410.8,371.1,299.1,19.7,31.4,5.4,1332.7
Jharkhand,1988,3.1,37.1,42.2,23.7,23.6,303.6,273.5,276.1,127.8,38.7,2.6,1.6,1153.7
Jharkhand,1989,1.9,0.3,2.8,0.1,66.4,246,285.6,258.9,219,39.6,8.6,19.7,1149
Jharkhand,1990,0.8,48,22.2,15.4,90.6,197.4,430.7,230.8,226,128.1,14.2,0.3,1404.2
Jharkhand,1991,19.3,8,31.1,11.2,33.7,171.3,252.9,384,274,29.4,1.9,34.2,1250.9
Jharkhand,1992,2.3,6.1,0.6,8.8,51.8,129.8,295.7,265.2,148.5,22.5,1.6,0.3,933
Jharkhand,1993,1.7,2,16.1,32,50.5,203.2,214.4,245.9,372.4,49.6,16.2,0,1204
Jharkhand,1994,17.7,23.8,0.6,20,29.2,391.3,451.6,360.7,162.8,118.9,2.7,0.1,1579.4
Jharkhand,1995,13.7,9.7,22.4,4.3,30.3,134.2,312.3,301.5,395.9,37.5,84.7,20.1,1366.5
Jharkhand,1996,17.1,24.4,4.9,8,18.5,302.7,274.1,384.3,133.6,23.9,0.1,0,1191.7
Jharkhand,1997,9.5,3.7,1.5,29.4,25.2,230.4,400.5,431.6,199.6,54.3,39,36.6,1461.3
Jharkhand,1998,76.3,20.6,54.1,33.8,45.5,109.9,302.4,263.2,288.6,132.3,26.3,0.7,1353.8
Jharkhand,1999,0.6,0.1,0.1,1.5,95.4,240.2,416,373.1,315.8,140.6,3.3,0.2,1586.9
Jharkhand,2000,3.6,21.2,6.3,19.6,67.7,185.3,358.4,152.8,356.9,19.1,0.4,0.2,1191.5
Jharkhand,2001,1.9,4,30,14,57.4,324.7,354.6,219.4,132.8,115.5,0.2,0,1254.4
Jharkhand,2002,9,5.4,10.7,11.5,38.7,184.9,186.8,277.4,253.4,55,1.3,0.8,1034.9
Jharkhand,2003,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224,255.5,6.2,7.4,1245
Jharkhand,2004,5.5,2.7,3.1,41,31.1,184.4,200.7,327,211.5,128.1,0.1,1.6,1136.6
Jharkhand,2005,22.1,17.5,17.7,9.6,23.5,157.2,266.4,214.5,141.5,83.1,1.3,6.1,960.4
Jharkhand,2006,0.3,0.2,22.4,15.7,107.4,198.3,447.1,337.2,298.7,24.6,7.4,0,1459.5
Jharkhand,2007,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0,1437.3
Jharkhand,2008,19.4,3.6,6.2,10.7,42.9,366.3,377.9,310.5,152.9,34,1,0,1325.3
Jharkhand,2009,1.8,0.8,2,0.8,78.1,62.7,266.6,248,248.8,82.2,4,0.5,996.1
Jharkhand,2010,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20,697.1
Jharkhand,2011,3.3,2.5,6.4,25.4,55,349,181.8,403.2,324.6,23.3,0,0.1,1374.7
Jharkhand,2012,34.6,10.3,1.5,9.6,6.6,121.1,287.2,282.4,217.6,37.8,48.6,7.6,1065
Jharkhand,2013,1.1,17.9,1.6,22.3,85,181.5,211.1,278.1,173.8,281.1,0,0,1253.6
Jharkhand,2014,9.9,47.5,22.9,1.9,98.2,139.7,321.3,290.9,178.2,44.9,0,1.2,1156.6
Jharkhand,2015,12.2,2.6,21.6,55.5,25.5,183.3,429.7,240.7,85.1,22.7,0.2,2.7,1081.8
Jharkhand,2016,12.6,7.6,17.5,1,72.8,122.9,301,395.6,287.5,45.6,0,0,1264
Jharkhand,2017,5.1,0.1,4.5,6.1,55.9,116,492.1,246,134,103.4,2.3,0.2,1165.8
Bihar,1961,11.7,35.8,1.4,2,33.9,239.7,211.6,317.5,157.5,236,0.8,10.1,1258.1
Bihar,1962,13,7.8,9.5,20.8,38.8,156.4,244.3,395.4,216.3,72.5,0,3.2,1178.1
Bihar,1963,3.4,1.7,9.4,17.5,78.9,154,375.4,273.5,255.7,138.7,17.8,0.2,1326.1
Bihar,1964,1.4,3.3,2.4,21.9,59.3,134.7,453.6,157.7,219,66.3,2.7,0,1122.5
Bihar,1965,0.4,1.2,15.7,7.1,7.7,98.8,302.2,328.3,215,22.2,1.8,2.4,1002.7
Bihar,1966,21.2,6.9,0.1,0.9,39.5,114.5,155.5,308.3,83.1,18.3,17.1,1.6,767
Bihar,1967,0.2,0.1,38.6,30.6,23.6,80.7,278.2,282.1,253.8,10.3,0.1,1.5,999.9
Bihar,1968,29.1,1.7,7,3,17.3,261.8,329.6,293.1,79.2,113.3,0,4.9,1140.1
Bihar,1969,5.2,9.3,9.7,20.7,64.4,193.1,348.4,379.4,219.1,15.3,23.6,0.3,1288.6
Bihar,1970,22.1,13.4,3.2,17.9,39.2,194.6,284.2,235.6,229.5,34.5,0.4,0,1074.7
Bihar,1971,17.3,14.6,5.1,91.4,81.5,278,307,367.9,129.2,138.6,1.9,0,1432.6
Bihar,1972,12.9,38,2.7,3.2,3.4,56.7,163.4,154.9,209.7,48.4,24.6,0,717.9
Bihar,1973,22.9,10.2,3.8,4.4,65,200.9,185.1,258.9,271.4,158.2,8.3,0,1189
Bihar,1974,3.9,0.7,21.9,9.9,39.1,129.4,451.6,317.5,229.2,28,0.3,3.7,1235.2
Bihar,1975,9.1,4.1,12,11,34.4,143.2,403.1,155.2,245.3,51.7,0,0,1069.1
Bihar,1976,2.3,12.4,0.9,8.9,80.1,147.1,221,292.8,372.6,22.4,0.7,0.5,1161.7
Bihar,1977,5.3,2.9,1.3,17,83.7,102.5,375.5,266,121,147.1,8.1,17.3,1147.5
Bihar,1978,13.4,27.8,16.8,24.5,51.8,190.4,313.6,252.6,248.6,142.8,4.8,3.7,1290.8
Bihar,1979,23.4,19.4,2.3,21.3,6.2,90.6,435.5,166.1,113,88.5,25.2,10.3,1001.9
Bihar,1980,4.7,2.4,9.5,7.9,80.9,160.2,389.9,375.3,190.5,29.5,0.2,1,1252.2
Bihar,1981,31.3,5.7,14.3,47.9,86.3,107.9,580.1,311.3,168.8,1,6.1,3.9,1364.7
Bihar,1982,4.4,6.1,28.2,14.7,31,222.4,227.2,164.5,170.5,42.1,21.5,1,933.5
Bihar,1983,13.1,1.7,8,45,81.1,101.2,353.8,195.8,220.6,69.9,0,14.1,1104.2
Bihar,1984,28.6,33.9,1.3,11.2,65.6,353.4,476.4,216.9,219,15.4,1.5,3,1426.2
Bihar,1985,8.8,0.5,0.5,8,69.2,163.2,481.5,238,289,188,1.2,7.1,1455
Bihar,1986,1.1,13.9,0.5,16,94.3,168.4,395.7,263.5,221.1,124.2,1.3,22.1,1322.1
Bihar,1987,0.7,3.7,5.4,37.7,40.1,143.6,452,539.8,379.7,52.8,2.7,2.3,1660.4
Bihar,1988,1.2,15.3,27.3,46.9,46.2,174.5,364.5,459.4,153.2,33.7,1.5,13.8,1337.4
Bihar,1989,8.9,8.7,6.9,0.2,100.3,152.9,446,171.9,330.9,28.2,1,14,1269.9
Bihar,1990,0.3,30.2,13.8,14,83.3,156.6,485.5,204.4,201.2,49.7,0,0.2,1239.4
Bihar,1991,14.5,6.3,7.9,8.9,31.2,176.2,179.7,324.2,270.5,7.2,0,19.2,1045.7
Bihar,1992,2.6,3.1,0.1,2.6,61.1,83.9,284.8,219.2,85.9,52.4,1.4,0.4,797.6
Bihar,1993,9.4,4,24.5,24.5,51.1,154.8,209.1,357.3,320,34.3,19.3,0.1,1208.3
Bihar,1994,28.3,29.1,1,7,32.7,130.9,217.7,257.6,226.5,32.9,4.4,1.2,969.4
Bihar,1995,6.8,11.6,2,0.1,6.7,162.9,227.5,335.7,279.1,11.4,44.4,23.8,1111.9
Bihar,1996,26,21.7,0.2,3,18.2,220.1,238.5,350.9,162.5,66.2,0,0,1107.2
Bihar,1997,10.5,1.1,2.9,29.3,42.2,211,463.9,287.6,185.8,27.8,11,30.6,1303.7
Bihar,1998,8.4,11.2,23.6,26.6,38.2,96.6,465.1,377.4,188,83,14.5,0,1332.5
Bihar,1999,0.1,0.2,0.4,3.8,83.6,265.1,380.8,347.5,199.6,114.1,6.9,0.6,1402.7
Bihar,2000,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0,0.1,1207
